OBJECTID,Shape,id_paradero,id_parada,id_ruta,nro_parada,direccion,tipo_parada,recorrido,codigo_ruta,nombre_ruta,sistema_ruta,tipo_ruta,empresa,longitud,latitud,x_origen_nacional,y_origen_nacional
101,"(4715396.3278, 2250033.496200001)",52910,90003044,90003,44.0,"CR 57 x CL 55, Medellin",Reglamentaria,Destino-Origen,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.57306358,6.25654643,4715396.3278,2250033.4962
102,"(4714766.805900001, 2243409.1161)",52558,90003026,90003,26.0,"CR 48 8 Sur-, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.57845877,6.19662987,4714766.8059,2243409.1161
103,"(4715242.053600001, 2249873.8485000003)",52821,90003045,90003,45.0,"CR 57 x CL 51  , Medellin",Reglamentaria,Destino-Origen,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.57445033,6.25509627,4715242.0536,2249873.8485
104,"(4713340.1449, 2244675.3033000026)",51910,90003020,90003,20.0,"CL 2 Sur x CR 65, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.59140254,6.20801406,4713340.1449,2244675.3033
105,"(4712344.1335, 2246634.1010999996)",51464,90003012,90003,12.0,"CL 80A 20A-11, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.60048722,6.2256784,4712344.1335,2246634.1011
106,"(4712112.150999999, 2248925.273)",51325,90003003,90003,3.0,"CR 81 37D-05, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.60268514,6.24638133,4712112.151,2248925.273
107,"(4715803.2233, 2248359.220800001)",53202,90003039,90003,39.0,"CR 46 41-30, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.56931352,6.24142781,4715803.2233,2248359.2208
108,"(4712446.4059, 2246218.5726000033)",51525,90003014,90003,14.0,"DG 79 15A-75, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.59954482,6.22192637,4712446.4059,2246218.5726
109,"(4715215.5569, 2246962.3396000005)",52812,90003035,90003,35.0,"CR 48 26-50, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.57456112,6.22877312,4715215.5569,2246962.3396
110,"(4715053.557100001, 2248954.519100001)",52681,90003047,90003,47.0,"CL 44 57A-02, Medellin",Reglamentaria,Destino-Origen,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.57611264,6.24677659,4715053.5571,2248954.5191
111,"(4712056.838000001, 2247997.964399999)",51297,90003007,90003,7.0,"CR 81 32EE-25, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.60314344,6.23799556,4712056.838,2247997.9644
112,"(4716129.039700001, 2248917.7609)",53376,90003040,90003,40.0,"CR 46 47-66, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.56639455,6.24649178,4716129.0397,2248917.7609
113,"(4713293.183500001, 2249294.7060000002)",51868,90003050,90003,50.0,"CL 44 72-82, Medellin",Reglamentaria,Destino-Origen,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.59203175,6.2497739,4713293.1835,2249294.706
114,"(4712064.0817, 2248172.2190000024)",51299,90003006,90003,6.0,"CR 81 33A-07, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.60308578,6.23957123,4712064.0817,2248172.219
115,"(4712079.9423, 2248405.1993000023)",51306,90003005,90003,5.0,"CR 81 34A-19, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.60295289,6.24167818,4712079.9423,2248405.1993
116,"(4712094.259400001, 2248703.8158000037)",51312,90003004,90003,4.0,"CR 81 36-19, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.60283689,6.24437846,4712094.2594,2248703.8158
117,"(4715139.256200001, 2249245.6970000025)",52738,90003046,90003,46.0,"CR 57 46-07, Medellin",Reglamentaria,Destino-Origen,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.57535127,6.24941282,4715139.2562,2249245.697
118,"(4712814.552800001, 2245222.5097000003)",51708,90003018,90003,18.0,"DG 75B con 1, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.59617483,6.21293781,4712814.5528,2245222.5097
119,"(4714151.9986, 2249192.008100001)",52217,90003048,90003,48.0,"CL 44 65-116, Medellin",Reglamentaria,Destino-Origen,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.58426827,6.24888366,4714151.9986,2249192.0081
120,"(4714111.596600001, 2243927.4102000035)",52220,90003023,90003,23.0,"CR 50FF x CL 7, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.58440049,6.20128674,4714111.5966,2243927.4102
121,"(4714000.6771, 2244137.2564000003)",52168,90003022,90003,22.0,"CL 6 Sur 51-23, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.58541174,6.20317899,4714000.6771,2244137.2564
122,"(4712600.473100002, 2245636.921599997)",51606,90003017,90003,17.0,"DG 75D 5-92, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.59812716,6.21667481,4712600.4731,2245636.9216
123,"(4716488.784400002, 2249906.269100001)",53601,90003043,90003,43.0,"CL 58 48-26, Medellin",Reglamentaria,Destino-Origen,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.56318794,6.25544448,4716488.7844,2249906.2691
124,"(4715030.741600001, 2245153.7135000005)",52682,90003030,90003,30.0,"CR 48 7-328, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.57615111,6.21241379,4715030.7416,2245153.7135
125,"(4715182.1049, 2246653.196100002)",52788,90003034,90003,34.0,"CR 48 x CL 24, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.57484971,6.22597678,4715182.1049,2246653.1961
126,"(4715067.343700001, 2245532.6126000043)",52704,90003031,90003,31.0,"CR 48 14-86, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.57583712,6.2158409,4715067.3437,2245532.6126
127,"(4715361.922600001, 2247765.873400001)",52892,90003037,90003,37.0,"CR 50 34-62, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.57327424,6.23604407,4715361.9226,2247765.8734
128,"(4712457.373900001, 2246019.061400002)",51532,90003015,90003,15.0,"DG 79 9-133, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.59943687,6.22012318,4712457.3739,2246019.0614
129,"(4712155.975400001, 2247149.196200004)",51366,90003010,90003,10.0,"CR 81 x CL 28A, Medellin",Reglamentaria,Origen-Destino,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.60220998,6.23032672,4712155.9754,2247149.1962
130,"(4716578.0163, 2249623.8801000006)",53650,90003042,90003,42.0,"CR 46 56-54, Medellin",Reglamentaria,Destino-Origen,302,Circular izquierda 302,Circular Izquierda 302,Circular,Autobuses Poblado Laureles,-75.56236932,6.2528954,4716578.0163,2249623.8801
131,"(4714575.318299999, 2250106.2758000027)",52446,90004015,90004,15.0,"CR 65 51-64, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.58048434,6.257168,4714575.3183,2250106.2758
132,"(4714093.275200001, 2245583.6589)",52205,90004003,90004,3.0,"CL 10 x CR 58, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.58463904,6.21625942,4714093.2752,2245583.6589
133,"(4715052.749800001, 2246442.960400002)",52690,90004008,90004,8.0,"CR 49 x CL 20, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57600905,6.22407041,4715052.7498,2246442.9604
134,"(4715368.8585, 2251865.4726)",52882,90004025,90004,25.0,"CR 64C 74-49, Medellin",Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57339294,6.2731075,4715368.8585,2251865.4726
135,"(4715257.0009, 2251256.8394000027)",52824,90004019,90004,19.0,"CR 64C 67-, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57437656,6.26760009,4715257.0009,2251256.8394
136,"(4713738.7941000005, 2245710.1006000023)",52060,90004002,90004,2.0,"CL 10 x CR 65, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.58784698,6.21738686,4713738.7941,2245710.1006
137,"(4714827.5554, 2248213.319600001)",52581,90004034,90004,34.0,"CR 62 x CL 33, Medellin",Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57812166,6.24006566,4714827.5554,2248213.3196
138,"(4714507.7851, 2249207.195000002)",52423,90004032,90004,32.0,"CL 44 x CR 63A, Medellin",Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.5810546,6.24903675,4714507.7851,2249207.195
139,"(4713726.067300002, 2245532.2345000003)",52037,90004001,90004,1.0,"CL 8B x CR 6, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.58795408,6.21577828,4713726.0673,2245532.2345
140,"(4715079.8177000005, 2250164.8616000004)",52698,90004029,90004,29.0,"CR 63A x CL 57, Medellin",Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57592896,6.25772003,4715079.8177,2250164.8616
141,"(4714754.8229, 2249310.7443000004)",52534,90004012,90004,12.0,"CR 61 x CL 46, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57882732,6.24998386,4714754.8229,2249310.7443
142,"(4715163.0333, 2250828.952200001)",52753,90004028,90004,28.0,"CL 59A 64-50, Medellin",Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57520657,6.26372754,4715163.0333,2250828.9522
143,"(4714629.454300001, 2247444.9300000016)",52483,90004035,90004,35.0,"CL 30A 55-64, Medellin",Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57987739,6.23311017,4714629.4543,2247444.93
144,"(4714670.305800001, 2248661.5029000025)",52501,90004033,90004,33.0,Autopista Sur x CL 63A,Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57956214,6.24411056,4714670.3058,2248661.5029
145,"(4714674.551100002, 2250638.8808000013)",52498,90004017,90004,17.0,"CR 65 x CL 59A, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57961145,6.26198748,4714674.5511,2250638.8808
146,"(4714771.905100002, 2249621.378900001)",52543,90004031,90004,31.0,"CR 63 x CL 49A, Medellin",Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57868676,6.25279295,4714771.9051,2249621.3789
147,"(4713945.2079, 2245772.535500001)",52144,90004039,90004,39.0,"CR 65G x CL 10, Medellin",Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.58598501,6.21796043,4713945.2079,2245772.5355
148,"(4715615.538300002, 2252673.363)",53055,90004023,90004,23.0,"CR 64C x CL 89, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57120003,6.28042232,4715615.5383,2252673.363
149,"(4714943.897900001, 2249658.0779999997)",52632,90004013,90004,13.0,"CR 62 x CL 49D, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.5771345,6.25313236,4714943.8979,2249658.078
150,"(4715356.026100001, 2251677.3048)",52873,90004020,90004,20.0,"CR 64C 72-160, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57350053,6.27140577,4715356.0261,2251677.3048
151,"(4715170.4496, 2251038.1597000007)",52767,90004027,90004,27.0,"CL 67 x CR 64C, Medellin",Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57514884,6.26561924,4715170.4496,2251038.1597
152,"(4715135.288800001, 2247021.5790999997)",52742,90004009,90004,9.0,"CR 49 x CL 27, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57528889,6.22930515,4715135.2888,2247021.5791
153,"(4714617.393300001, 2250235.9923)",52468,90004016,90004,16.0,"CR 65 x CL 53, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.58010997,6.25834258,4714617.3933,2250235.9923
154,"(4713887.712100001, 2245557.7628999986)",52128,90004040,90004,40.0,"CR 65 8B-65, Medellin",Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.58649493,6.21601622,4713887.7121,2245557.7629
155,"(4714496.525800001, 2245375.0288999993)",52424,90004004,90004,4.0,"CL 10 50-267, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.58098691,6.21439108,4714496.5258,2245375.0289
156,"(4715138.388800001, 2247655.2010999992)",52743,90004011,90004,11.0,"CR 52A x CL 32, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57528883,6.23503365,4715138.3888,2247655.2011
157,"(4714963.6175, 2245824.081600001)",52652,90004007,90004,7.0,"CR 49 x CL 17, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57678701,6.21847141,4714963.6175,2245824.0816
158,"(4714954.363200001, 2245296.344800001)",52649,90004005,90004,5.0,"CL 10 x CR 48, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57684738,6.21369991,4714954.3632,2245296.3448
159,"(4714723.263900001, 2249901.758300001)",52522,90004014,90004,14.0,"CL 50 64A-01, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57913864,6.2553256,4714723.2639,2249901.7583
160,"(4714885.728400001, 2250969.9959999993)",52596,90004018,90004,18.0,"CR 65 x CL 59A, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57771821,6.26499035,4714885.7284,2250969.996
161,"(4714123.661000001, 2246371.5370000005)",52221,90004038,90004,38.0,"CR 65 20-51, Medellin",Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.58439935,6.22338366,4714123.661,2246371.537
162,"(4715168.311, 2247247.095700003)",52773,90004010,90004,10.0,"CR 51 x CL 29, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.5750005,6.23134542,4715168.311,2247247.0957
163,"(4715315.805199999, 2251647.798100002)",52853,90004026,90004,26.0,"CR 64C 72-51, Medellin",Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57386261,6.27113722,4715315.8052,2251647.7981
164,"(4714296.5067, 2247255.9751000013)",52313,90004036,90004,36.0,"CR 65 x CL 29D, Medellin",Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.58287695,6.23138716,4714296.5067,2247255.9751
165,"(4715598.496100002, 2252605.3848)",55241,90004022,90004,22.0,Terminal Norte,Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57135099,6.279807,4715598.4961,2252605.3848
166,"(4715399.1345, 2251870.475200001)",52902,90004021,90004,21.0,"CR 64C 74-32, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57311962,6.27315407,4715399.1345,2251870.4752
167,"(4714223.622400002, 2246778.9014)",52263,90004037,90004,37.0,"CR 65 25-31, Medellin",Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.5835143,6.2270709,4714223.6224,2246778.9014
168,"(4714974.159600001, 2249976.1602000035)",52647,90004030,90004,30.0,"Autopista Sur x CL 52, Medellin",Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57687519,6.25600937,4714974.1596,2249976.1602
169,"(4714913.1612, 2245419.923699999)",52627,90004006,90004,6.0,"CL 10 x CR 48, Medellin",Reglamentaria,Origen-Destino,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57722504,6.21481533,4714913.1612,2245419.9237
170,"(4715736.2774, 2252479.7673000004)",53134,90004024,90004,24.0,"CR 64A x CL 78, Medellin",Reglamentaria,Destino-Origen,313,Terminal del Norte-Terminal del Sur,Circular 313,Circular,Combuses,-75.57010055,6.27867745,4715736.2774,2252479.7673
171,"(4711223.5764, 2247477.2347)",50985,90005008,90005,8.0,"CL 31BB x CR 87, Medellin",Reglamentaria,Origen-Destino,300,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,-75.61064792,6.23325068,4711223.5764,2247477.2347
172,"(4711311.762699999, 2247335.0857999995)",51004,90005009,90005,9.0,"CR 87 x CL 30A, Medellin",Reglamentaria,Origen-Destino,300,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,-75.60984489,6.23196954,4711311.7627,2247335.0858
173,"(4713342.718500001, 2247684.4310000017)",51903,90005018,90005,18.0,"CR 70 32-82, Medellin",Reglamentaria,Origen-Destino,300,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,-75.59151263,6.23521835,4713342.7185,2247684.431
174,"(4712149.102500001, 2247405.9343000036)",51359,90005061,90005,61.0,"CR 81 30A-67, Medellin",Reglamentaria,Destino-Origen,300,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,-75.60228351,6.23264745,4712149.1025,2247405.9343
175,"(4713784.6381, 2250901.2049000002)",52067,90005044,90005,44.0,"CR 74 53-162, Medellin",Reglamentaria,Destino-Origen,300,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,-75.58766323,6.26431944,4713784.6381,2250901.2049
176,"(4711923.594, 2249465.6911999993)",51230,90005054,90005,54.0,"CR 84 x CL 44, Medellin",Reglamentaria,Destino-Origen,300,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,-75.60441279,6.25125852,4711923.594,2249465.6912
177,"(4712384.075200002, 2248560.2803000007)",51483,90005057,90005,57.0,"CR 80 35-39, Medellin",Reglamentaria,Destino-Origen,300,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,-75.60021221,6.24309377,4712384.0752,2248560.2803
178,"(4716419.6143, 2249128.040600002)",53554,90005028,90005,28.0,"CR 45 x CL 50, Medellin",Reglamentaria,Origen-Destino,300,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,-75.56377859,6.24840567,4716419.6143,2249128.0406
179,"(4710816.7188, 2247609.6826000046)",50856,90005003,90005,3.0,"CL 31B 89C-21, Medellin",Reglamentaria,Origen-Destino,300,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,-75.6143294,6.23442984,4710816.7188,2247609.6826
180,"(4715843.6603000015, 2248224.4876000006)",53221,90005026,90005,26.0,"CR 45 40-50, Medellin",Reglamentaria,Origen-Destino,300,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,-75.56894226,6.24021151,4715843.6603,2248224.4876
181,"(4712143.419600001, 2247660.9382000025)",51353,90005060,90005,60.0,"CR 81 32-63, Medellin",Reglamentaria,Destino-Origen,300,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,-75.60234622,6.23495255,4712143.4196,2247660.9382
182,"(4711113.593900001, 2247451.6656)",50965,90005066,90005,66.0,"CR 87C 31A-45, Medellin",Reglamentaria,Destino-Origen,300,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,-75.61164036,6.2330146,4711113.5939,2247451.6656
183,"(4715163.0333, 2250828.952200001)",52753,90005038,90005,38.0,"CL 59A 64-50, Medellin",Reglamentaria,Destino-Origen,300,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,-75.57520657,6.26372754,4715163.0333,2250828.9522
184,"(4715200.826900001, 2251042.3396000005)",52784,90005037,90005,37.0,"CL 67 x CR 64, Medellin",Reglamentaria,Destino-Origen,300,Circular,"Circular Coonatra 300, 301, 310, 311",Circular,Coonatra,-75.57487457,6.26565838,4715200.8269,2251042.3396
